Name of Initiative,Organization Name,Notes,Location 1,Street Address,City,State,State Based,Phase 1,Phase 2,Facebook,Twitter,Youtube,Website,Category,MSA_Name,Unique ID,Map Display,Latitude,Longitude
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"40 Bey Lea Rd Suite A202, Toms River, NJ (39.990618, -74.201608)",40 Bey Lea Rd Suite A202,Toms River,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1442.0,,39.990618,-74.201608
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"795 Franklin Avenue, Franklin Lakes, NJ (41.022414, -74.204446)",795 Franklin Avenue,Franklin Lakes,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1443.0,,41.022414,-74.204446
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"92 2nd St, Hackensack, NJ (40.884596, -74.053971)",92 2nd St,Hackensack,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1444.0,,40.884596,-74.053971
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"260 Old Hook Road, Suite 301, Westwood, NJ (40.983911, -74.015116)","260 Old Hook Road, Suite 301",Westwood,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1445.0,,40.983911,-74.015116
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"155 State Street, Hackensack, NJ (40.883547, -74.045392)",155 State Street,Hackensack,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1446.0,,40.883547,-74.045392
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"7650 River Road, 2nd Floor, North Bergen, NJ (40.795818, -73.996731)","7650 River Road, 2nd Floor",North Bergen,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1447.0,,40.795818,-73.996731
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"57 Kent Road, Howell, NJ (40.13322, -74.227095)",57 Kent Road,Howell,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1448.0,,40.13322,-74.227095
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"180 White Road, Little Silver, NJ (40.335554, -74.056867)",180 White Road,Little Silver,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1449.0,,40.335554,-74.056867
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"2177 Oak Tree Road, Suite 104, Edison, NJ (40.576743, -74.384581)","2177 Oak Tree Road, Suite 104",Edison,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1450.0,,40.576743,-74.384581
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"40 Beylea Road, Suite A202, Toms River, NJ (39.990618, -74.201608)","40 Beylea Road, Suite A202",Toms River,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1451.0,,39.990618,-74.201608
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"Hope Towers-19 Davis Avenue, 2nd Floor, Neptune, NJ (40.208996, -74.038456)","Hope Towers-19 Davis Avenue, 2nd Floor",Neptune,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1452.0,,40.208996,-74.038456
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"211 North Main Street, Cape May Courthouse, NJ (39.085569, -74.821322)",211 North Main Street,Cape May Courthouse,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1453.0,,39.085569,-74.821322
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"Hope Medical Commons, 210 S. Shore Road (Rt. 9), Suite 106, Marmora, NJ (39.259759, -74.652947)","Hope Medical Commons, 210 S. Shore Road (Rt. 9), Suite 106",Marmora,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1454.0,,39.259759,-74.652947
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"350 Young Avenue, Suite 200, Moorestown, NJ (39.9709143, -74.9448839)","350 Young Avenue, Suite 200",Moorestown,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1455.0,,39.9709143,-74.9448839
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"18 Newark-Pompton Turnpike, Riverdale, NJ (40.99613, -74.304554)",18 Newark-Pompton Turnpike,Riverdale,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1456.0,,40.99613,-74.304554
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"89 Sparta Avenue, Suite 130, Sparta, NJ (41.040373, -74.644004)","89 Sparta Avenue, Suite 130",Sparta,NJ,False,,,,,,,Disease-Specific & Episode-Based Models,,1457.0,,41.040373,-74.644004
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"100 Haynes Street, 2nd Floor, Manchester, CT (41.780798, -72.526392)","100 Haynes Street, 2nd Floor",Manchester,CT,False,,,,,,,Disease-Specific & Episode-Based Models,,1458.0,,41.780798,-72.526392
Enhancing Oncology Model,Regional Cancer Care Associates LLC,,"345 North Main Street, Suite 318, West Hartford, CT (41.783238, -72.746784)","345 North Main Street, Suite 318",West Hartford,CT,False,,,,,,,Disease-Specific & Episode-Based Models,,1459.0,,41.783238,-72.746784
Enhancing Oncology Model,Christus St. Vincent Hospital,,"490 W. Zia Road, Santa Fe, NM (35.646015, -105.953334)",490 W. Zia Road,Santa Fe,NM,False,,,,,,,Disease-Specific & Episode-Based Models,,1460.0,,35.646015,-105.953334
Enhancing Oncology Model,Christus St. Vincent Hospital,,"465 St. Michael's Dr. Suite 110, Santa Fe, NM (35.659495, -105.947056)",465 St. Michael's Dr. Suite 110,Santa Fe,NM,False,,,,,,,Disease-Specific & Episode-Based Models,,1461.0,,35.659495,-105.947056
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"113 Virginia Road, Edenton, NC (36.070631, -76.607512)",113 Virginia Road,Edenton,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1462.0,,36.070631,-76.607512
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"401 N. Main Street, Kenansville, NC (34.964745, -77.960002)",401 N. Main Street,Kenansville,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1463.0,,34.964745,-77.960002
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"313 Airport Road, Kinston, NC (35.296726, -77.585872)",313 Airport Road,Kinston,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1464.0,,35.296726,-77.585872
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"250 Smith Church Road, Roanoke Rapids, NC (36.432013, -77.64563)",250 Smith Church Road,Roanoke Rapids,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1465.0,,36.432013,-77.64563
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"500 S. Academy Street, Ahoskie, NC (36.285176, -76.994756)",500 S. Academy Street,Ahoskie,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1466.0,,36.285176,-76.994756
Enhancing Oncology Model,Mercy Clinic Joplin LLC,,"100 Mercy Way, Joplin, MO (37.036573, -94.509755)",100 Mercy Way,Joplin,MO,False,,,,,,,Disease-Specific & Episode-Based Models,,1467.0,,37.036573,-94.509755
Enhancing Oncology Model,Tennessee Oncology PLLC,,"1032 McCallie Avenue Suite 200, Chattanooga, TN (35.040877, -85.288927)",1032 McCallie Avenue Suite 200,Chattanooga,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1468.0,,35.040877,-85.288927
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2390 N Ocoee St, Cleveland, TN (35.177262, -84.866022)",2390 N Ocoee St,Cleveland,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1469.0,,35.177262,-84.866022
Enhancing Oncology Model,Tennessee Oncology PLLC,,"397 Wallace Rd Suite 201, Nashville, TN (36.076311, -86.72346)",397 Wallace Rd Suite 201,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1470.0,,36.076311,-86.72346
Enhancing Oncology Model,Tennessee Oncology PLLC,,"1208 Point Center Drive Suite 110, Chattanooga, TN (35.013012, -85.18702)",1208 Point Center Drive Suite 110,Chattanooga,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1471.0,,35.013012,-85.18702
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2200 E 3rd St. Suite 100, Chattanooga, TN (35.03898, -85.267696)",2200 E 3rd St. Suite 100,Chattanooga,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1472.0,,35.03898,-85.267696
Enhancing Oncology Model,Tennessee Oncology PLLC,,"605 Glenwood Dr Suite 200, Chattnooga, TN (35.040372, -85.260081)",605 Glenwood Dr Suite 200,Chattnooga,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1473.0,,35.040372,-85.260081
Enhancing Oncology Model,Tennessee Oncology PLLC,,"225 Big Station Camp Blvd Suite 201, Gallatin, TN (36.357454, -86.537256)",225 Big Station Camp Blvd Suite 201,Gallatin,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1474.0,,36.357454,-86.537256
Enhancing Oncology Model,Tennessee Oncology PLLC,,"5073 Main St. Suite 210, Spring Hill, TN (35.767145, -86.919669)",5073 Main St. Suite 210,Spring Hill,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1475.0,,35.767145,-86.919669
Enhancing Oncology Model,Tennessee Oncology PLLC,,"776 Weatherly Drive Suite A, Clarksville, TN (36.574349, -87.288613)",776 Weatherly Drive Suite A,Clarksville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1476.0,,36.574349,-87.288613
Enhancing Oncology Model,Illinois Cancer Specialists,,"8915 W. Gold Rd, Niles, IL (41.733, -87.572844)",8915 W. Gold Rd,Niles,IL,False,,,,,,,Disease-Specific & Episode-Based Models,,1477.0,,41.733,-87.572844
Enhancing Oncology Model,Illinois Cancer Specialists,,"880 W. Central Road, Suite 8200, Arlington Heights, IL (42.066744, -87.995515)","880 W. Central Road, Suite 8200",Arlington Heights,IL,False,,,,,,,Disease-Specific & Episode-Based Models,,1478.0,,42.066744,-87.995515
Enhancing Oncology Model,Illinois Cancer Specialists,,"360 Station Dr, Suite 201, Crystal Lake, IL (42.357997, -88.164088)","360 Station Dr, Suite 201",Crystal Lake,IL,False,,,,,,,Disease-Specific & Episode-Based Models,,1479.0,,42.357997,-88.164088
Enhancing Oncology Model,Illinois Cancer Specialists,,"1710 N. Randall Rd, Suite 300, Elgin, IL (42.076007, -88.336582)","1710 N. Randall Rd, Suite 300",Elgin,IL,False,,,,,,,Disease-Specific & Episode-Based Models,,1480.0,,42.076007,-88.336582
Enhancing Oncology Model,Illinois Cancer Specialists,,"7447 W. Talcott Ave, Suite 1, Chicago, IL (41.988318, -87.814727)","7447 W. Talcott Ave, Suite 1",Chicago,IL,False,,,,,,,Disease-Specific & Episode-Based Models,,1481.0,,41.988318,-87.814727
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"1700 South Potomac St., Aurora, CO (39.685719, -104.83033)",1700 South Potomac St.,Aurora,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1482.0,,39.685719,-104.83033
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"4715 Arapahoe Avenue, Boulder, CO (40.015113, -105.236922)",4715 Arapahoe Avenue,Boulder,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1483.0,,40.015113,-105.236922
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"2312 N. Nevada Ave, Suite 400, Colorado Springs, CO (38.865945, -104.820051)","2312 N. Nevada Ave, Suite 400",Colorado Springs,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1484.0,,38.865945,-104.820051
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"14000 East Arapahoe Road, Suite 160, Centennial, CO (39.593887, -104.82564)","14000 East Arapahoe Road, Suite 160",Centennial,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1485.0,,39.593887,-104.82564
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"701 East Hampden Avenue, Suite 300, Englewood, CO (39.653365, -104.979354)","701 East Hampden Avenue, Suite 300",Englewood,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1486.0,,39.653365,-104.979354
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"11750 W 2nd Place, Ste 160, Lakewood, CO (39.716264, -105.129536)","11750 W 2nd Place, Ste 160",Lakewood,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1487.0,,39.716264,-105.129536
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"1800 Williams Street, Suite 200, Denver, CO (39.744658, -104.965976)","1800 Williams Street, Suite 200",Denver,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1488.0,,39.744658,-104.965976
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"8820 Huron Street, Thornton, CO (39.85698, -104.995882)",8820 Huron Street,Thornton,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1489.0,,39.85698,-104.995882
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"22 West Dry Creek Circle, Littleton, CO (39.581152, -104.992097)",22 West Dry Creek Circle,Littleton,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1490.0,,39.581152,-104.992097
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"4700 East Hale Parkway, Suite 400, Denver, CO (39.732558, -104.932006)","4700 East Hale Parkway, Suite 400",Denver,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1491.0,,39.732558,-104.932006
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"1760 E Ken Pratt Blvd, Suite 302, Longmont, CO (40.161925, -105.058271)","1760 E Ken Pratt Blvd, Suite 302",Longmont,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1492.0,,40.161925,-105.058271
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"10107 RidgeGate Parkway, Suite 200, Lone Tree, CO (39.530643, -104.870762)","10107 RidgeGate Parkway, Suite 200",Lone Tree,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1493.0,,39.530643,-104.870762
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"525 West 15th Street Suite 200, Pueblo, CO (38.281470, -104.614180)",525 West 15th Street Suite 200,Pueblo,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1494.0,,38.28147,-104.61418
Enhancing Oncology Model,Rocky Mountain Cancer Centers,,"6031 E. Woodmen Rd., Ste 200, Colorado Springs, CO (38.937669, -104.714382)","6031 E. Woodmen Rd., Ste 200",Colorado Springs,CO,False,,,,,,,Disease-Specific & Episode-Based Models,,1495.0,,38.937669,-104.714382
Enhancing Oncology Model,Tennessee Oncology PLLC,,"4488 Carothers Pkwy Suite 300, Franklin, TN (35.917581, -86.815067)",4488 Carothers Pkwy Suite 300,Franklin,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1496.0,,35.917581,-86.815067
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2051 Hamill Rd, Hixson, TN (35.124471, -85.238114)",2051 Hamill Rd,Hixson,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1497.0,,35.124471,-85.238114
Enhancing Oncology Model,Tennessee Oncology PLLC,,"3443 Dickerson Rd Suite 760, Nashville, TN (36.240762, -86.757516)",3443 Dickerson Rd Suite 760,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1498.0,,36.240762,-86.757516
Enhancing Oncology Model,Tennessee Oncology PLLC,,"103 Natchez Park Dr Suite 103, Dickson, TN (36.010131, -87.328834)",103 Natchez Park Dr Suite 103,Dickson,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1499.0,,36.010131,-87.328834
Enhancing Oncology Model,Tennessee Oncology PLLC,,"353 New Shackle Island Road Suite 204A, Hendersonville, TN (36.324968, -86.62162)",353 New Shackle Island Road Suite 204A,Hendersonville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1500.0,,36.324968,-86.62162
Enhancing Oncology Model,Tennessee Oncology PLLC,,"518 Main St, Smithville, TN (35.959861, -85.804257)",518 Main St,Smithville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1501.0,,35.959861,-85.804257
Enhancing Oncology Model,Tennessee Oncology PLLC,,"504 22nd Ave E, Springfield, TN (36.491117, -86.881205)",504 22nd Ave E,Springfield,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1502.0,,36.491117,-86.881205
Enhancing Oncology Model,Tennessee Oncology PLLC,,"5653 Frist Blvd Suite 434, Hermitage, TN (36.176899, -86.608473)",5653 Frist Blvd Suite 434,Hermitage,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1503.0,,36.176899,-86.608473
Enhancing Oncology Model,Tennessee Oncology PLLC,,"103 Physicians Way, Lebanon, TN (36.179817, -86.327166)",103 Physicians Way,Lebanon,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1504.0,,36.179817,-86.327166
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2004 Hayes St. Suite 360, Nashville, TN (36.152239, -86.801255)",2004 Hayes St. Suite 360,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1505.0,,36.152239,-86.801255
Enhancing Oncology Model,Tennessee Oncology PLLC,,"335 24th Ave N Suite 200, Nashville, TN (36.153605, -86.810745)",335 24th Ave N Suite 200,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1506.0,,36.153605,-86.810745
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2121 N Locust St, Lawrenceburg, TN (35.27175, -87.320515)",2121 N Locust St,Lawrenceburg,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1507.0,,35.27175,-87.320515
Enhancing Oncology Model,Tennessee Oncology PLLC,,"1589 Sparta St Suite 203, McMinnville, TN (35.700198, -85.74249)",1589 Sparta St Suite 203,McMinnville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1508.0,,35.700198,-85.74249
Enhancing Oncology Model,Tennessee Oncology PLLC,,"250 25th Ave N Suite 412, Nashville, TN (36.152911, -86.811878)",250 25th Ave N Suite 412,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1509.0,,36.152911,-86.811878
Enhancing Oncology Model,Tennessee Oncology PLLC,,"1840 Medical Center Pkwy Suite 300, Murfreesboro, TN (35.860762, -86.426387)",1840 Medical Center Pkwy Suite 300,Murfreesboro,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1510.0,,35.860762,-86.426387
Enhancing Oncology Model,"Vidant Medical Group, LLC",,"105 Hospital Drive, Tarboro, NC (35.919766, -77.558171)",105 Hospital Drive,Tarboro,NC,False,,,,,,,Disease-Specific & Episode-Based Models,,1511.0,,35.919766,-77.558171
Enhancing Oncology Model,Tennessee Oncology PLLC,,"2004 Hayes St Suite 350, Nashville, TN (36.152239, -86.801255)",2004 Hayes St Suite 350,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1512.0,,36.152239,-86.801255
Enhancing Oncology Model,Tennessee Oncology PLLC,,"250 25th Ave N Suite 100, Nashville, TN (36.154094, -86.809406)",250 25th Ave N Suite 100,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1513.0,,36.154094,-86.809406
Enhancing Oncology Model,Tennessee Oncology PLLC,,"4645 Battlefield Pkwy, Ringgold, GA (34.933915, -85.187034)",4645 Battlefield Pkwy,Ringgold,GA,False,,,,,,,Disease-Specific & Episode-Based Models,,1514.0,,34.933915,-85.187034
Enhancing Oncology Model,Tennessee Oncology PLLC,,"120 Frank Martin Rd, Shelbyville, TN (35.567178, -86.451655)",120 Frank Martin Rd,Shelbyville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1515.0,,35.567178,-86.451655
Enhancing Oncology Model,Tennessee Oncology PLLC,,"300 Stonecrest Blvd Suite 400, Smyrna, TN (35.974389, -86.566165)",300 Stonecrest Blvd Suite 400,Smyrna,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1516.0,,35.974389,-86.566165
Enhancing Oncology Model,Tennessee Oncology PLLC,,"1750 Cedar Ln Suite 200, Tullahoma, TN (35.382386, -86.23381)",1750 Cedar Ln Suite 200,Tullahoma,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1517.0,,35.382386,-86.23381
Enhancing Oncology Model,Tennessee Oncology PLLC,,"4220 Harding Rd Suite 200, Nashville, TN (36.129352, -86.844694)",4220 Harding Rd Suite 200,Nashville,TN,False,,,,,,,Disease-Specific & Episode-Based Models,,1518.0,,36.129352,-86.844694
Enhancing Oncology Model,Trinity Health IHA Medical Group Hematology Oncology,,"7575 Grand River Avenue, Brighton, MI (42.564901, -83.799556)",7575 Grand River Avenue,Brighton,MI,False,,,,,,,Disease-Specific & Episode-Based Models,,1519.0,,42.564901,-83.799556
Enhancing Oncology Model,Trinity Health IHA Medical Group Hematology Oncology,,"1600 S. Canton Center Rd., Canton, MI (42.29782, -83.486729)",1600 S. Canton Center Rd.,Canton,MI,False,,,,,,,Disease-Specific & Episode-Based Models,,1520.0,,42.29782,-83.486729
Enhancing Oncology Model,Trinity Health IHA Medical Group Hematology Oncology,,"775 S. Main St., Chelsea, MI (42.310439, -84.016569)",775 S. Main St.,Chelsea,MI,False,,,,,,,Disease-Specific & Episode-Based Models,,1521.0,,42.310439,-84.016569
Enhancing Oncology Model,Trinity Health IHA Medical Group Hematology Oncology,,"5303 Elliot Drive, Suite 210, Ypsilanti, MI (42.2646392, -83.6577826)","5303 Elliot Drive, Suite 210",Ypsilanti,MI,False,,,,,,,Disease-Specific & Episode-Based Models,,1522.0,,42.2646392,-83.6577826
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"200 Fleetwood Dr., Ste 200, Easley, SC (34.84066, -82.60679)","200 Fleetwood Dr., Ste 200",Easley,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1523.0,,34.84066,-82.60679
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"900 W. Faris Rd, Greenville, SC (34.817709, -82.411051)",900 W. Faris Rd,Greenville,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1524.0,,34.817709,-82.411051
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"65 International Dr., Greenville, SC (34.847412, -82.319789)",65 International Dr.,Greenville,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1525.0,,34.847412,-82.319789
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"340 Medical Pkwy, Greer, SC (34.919033, -82.243518)",340 Medical Pkwy,Greer,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1526.0,,34.919033,-82.243518
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"131 Lila Doyle Dr., Seneca, SC (34.693633, -82.985287)",131 Lila Doyle Dr.,Seneca,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1527.0,,34.693633,-82.985287
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"130 N. Washington St., Sumter, SC (33.923542, -80.344579)",130 N. Washington St.,Sumter,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1528.0,,33.923542,-80.344579
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"3 Butternut Dr., Ste B, Greenville, SC (34.814362, -82.420141)","3 Butternut Dr., Ste B",Greenville,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1529.0,,34.814362,-82.420141
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"340 Medical Parkway, Ste 200, Greer, SC (34.919033, -82.243518)","340 Medical Parkway, Ste 200",Greer,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1530.0,,34.919033,-82.243518
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"22725 Hwy 76 E., 3rd Flr, Clinton, SC (34.481542, -81.940423)","22725 Hwy 76 E., 3rd Flr",Clinton,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1531.0,,34.481542,-81.940423
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"890 W. Faris Rd., Ste 320, Greenville, SC (34.817546, -82.410508)","890 W. Faris Rd., Ste 320",Greenville,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1532.0,,34.817546,-82.410508
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"2400 Boiling Springs Rd., Spartanburg, SC (35.027285, -81.965004)",2400 Boiling Springs Rd.,Spartanburg,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1533.0,,35.027285,-81.965004
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"48 Centennial Way, Ste A, Greenville, SC (34.811368, -82.415389)","48 Centennial Way, Ste A",Greenville,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1534.0,,34.811368,-82.415389
Enhancing Oncology Model,Prisma Health dba Prisma Health University Medical Group,,"135 Professional Park Dr., Seneca, SC (34.694717, -82.96998)",135 Professional Park Dr.,Seneca,SC,False,,,,,,,Disease-Specific & Episode-Based Models,,1535.0,,34.694717,-82.96998
Enhancing Oncology Model,"Starling Physicians, PLLC",,"1260 Silas Deane Highway, Wethersfield, CT (41.687287, -72.654376)",1260 Silas Deane Highway,Wethersfield,CT,False,,,,,,,Disease-Specific & Episode-Based Models,,1536.0,,41.687287,-72.654376
Enhancing Oncology Model,"Starling Physicians, PLLC",,"300 Kensington Ave, New Britain, CT (41.647799, -72.786677)",300 Kensington Ave,New Britain,CT,False,,,,,,,Disease-Specific & Episode-Based Models,,1537.0,,41.647799,-72.786677
Enhancing Oncology Model,"Starling Physicians, PLLC",,"160 Hazard Avenue, Enfield, CT (41.98733, -72.55711)",160 Hazard Avenue,Enfield,CT,False,,,,,,,Disease-Specific & Episode-Based Models,,1538.0,,41.98733,-72.55711
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"11480 Brookshire Ave., Suite 309, Downey, CA (33.936075, -118.131082)","11480 Brookshire Ave., Suite 309",Downey,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1539.0,,33.936075,-118.131082
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"1411 S. Garfield Ave., Suite 306, Alhambra, CA (34.077868, -118.123399)","1411 S. Garfield Ave., Suite 306",Alhambra,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1540.0,,34.077868,-118.123399
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"2601 W. Alameda Ave., Suite 300, Burbank, CA (34.158373, -118.329691)","2601 W. Alameda Ave., Suite 300",Burbank,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1541.0,,34.158373,-118.329691
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"450 4th Ave. , Suite 311, Chula Vista, CA (32.63496, -117.0827)","450 4th Ave. , Suite 311",Chula Vista,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1542.0,,32.63496,-117.0827
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"1127 Wilshire Blvd., Suite 900, Los Angeles, CA (34.052875, -118.264159)","1127 Wilshire Blvd., Suite 900",Los Angeles,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1543.0,,34.052875,-118.264159
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"900 S. Main St., Suite 204, Corona, CA (33.871952, -117.567198)","900 S. Main St., Suite 204",Corona,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1544.0,,33.871952,-117.567198
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"9808 Venice Blvd., Suite 603, Culver City, CA (34.023497, -118.398028)","9808 Venice Blvd., Suite 603",Culver City,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1545.0,,34.023497,-118.398028
Enhancing Oncology Model,The Oncology Institute CA a Professional Corporation,,"1513 S. Grand Ave., Suite 360, Los Angeles, CA (34.03622, -118.26632)","1513 S. Grand Ave., Suite 360",Los Angeles,CA,False,,,,,,,Disease-Specific & Episode-Based Models,,1546.0,,34.03622,-118.26632
